KUNNR,BELNR,ZUONR,BLART,BLDAT,NETDT,VERZN,S_DMBTR,SGTXT,XBLNR
200606,9974839779,9974839779,DG,20251223,2025-12-23 00:00:00,16,-265718.51,"",PR_IC12_23_SMNR
200606,9974841532,9974841532,DG,20251224,2025-12-24 00:00:00,15,-1075.69,"",PR_IC12_21_SMNR
200606,9974847765,9974847765,DR,20251226,2026-02-10 00:00:00,-33,1052837.25,"",CMI2512000000617
200606,9974858019,9974858019,DR,20260106,2026-02-21 00:00:00,-44,934347.9400000001,"",2006060501X1T070
200607,9974861342,9974861342,DR,20260107,2026-01-08 00:00:00,0,116615.23,"",CMI2601000000160
200607,9974861343,9974861343,DR,20260107,2026-01-08 00:00:00,0,213473.97,"",CMI2601000000162
200607,9974861344,9974861344,DR,20260107,2026-01-08 00:00:00,0,120240.97,"",C0701620060711
200614,9974656691,นำส่ง CN 19.12.25,DR,20250901,2025-10-01 00:00:00,99,494.96000000000004,CNRQORD#43751789 -8450,14978461
200614,9974656692,นำส่ง CN 19.12.25,DR,20250901,2025-10-01 00:00:00,99,6778.13,CNRQORD#43751789 -8450,14991118
200614,9974663226,นำส่ง CN 19.12.25,DR,20250903,2025-10-03 00:00:00,97,1064.78,CNRQORD#43751789 -8450,14991243
200614,9974707543,นำส่ง CN 01.12.25,DR,20251002,2025-11-01 00:00:00,68,353.28000000000003,"CNRQORD#43753042 -5,773.67",15181477
200614,9974716822,นำส่ง CN 01.12.25,DR,20251009,2025-11-08 00:00:00,61,494.98,"CNRQORD#43753042 -5,773.67",15223173
200614,9974762837,9974762837,DR,20251110,2025-12-10 00:00:00,29,2780.76,CNRQORD#43753696 -5933.34,15373996
200614,9974797808,9974797808,DR,20251201,2025-12-31 00:00:00,8,1119.19,CNRQORD#43755232 -9481,15522983
200614,9974829621,9974829621,DR,20251218,2026-01-17 00:00:00,-9,4131.09,CNRQORD#43755232 -9481,15651871
200614,9974829739,9974829739,DR,20251218,2026-01-17 00:00:00,-9,3276.83,บิลยกเลิกรอ CN 01-27/12/25,15620219
200614,9974829740,9974829740,DR,20251218,2026-01-17 00:00:00,-9,1125.1100000000001,CNRQORD#43755232 -9481,15631805
200614,9974831348,9974831348,DR,20251219,2026-01-18 00:00:00,-10,660.13,CNRQORD#43755232 -9481,15657549
200614,9974831349,9974831349,DR,20251219,2026-01-18 00:00:00,-10,2854.94,บิลยกเลิกรอ CN 01-27/12/25,15662889
200614,9974840639,9974840639,DR,20251223,2026-01-22 00:00:00,-14,3804.48,บิลยกเลิกรอ CN 01-27/12/25,15675762
200614,9974849401,9974849401,DR,20251226,2026-01-25 00:00:00,-17,7330.6900000000005,CNRQORD#43755232 -9481,15701711
200614,9974857710,9974857710,DR,20260105,2026-02-04 00:00:00,-27,2746.83,บิลยกเลิกรอ CN 07/01/26,15736814
200643,9974778559,9974778559,DR,20251119,2025-12-19 00:00:00,20,2211.91,"",15446564
200643,9974797746,9974797746,DR,20251201,2025-12-31 00:00:00,8,806.98,"",15546374
200643,9974810755,9974810755,DR,20251208,2026-01-07 00:00:00,1,3090.17,"",15565484
200643,9974810756,9974810756,DR,20251208,2026-01-07 00:00:00,1,1472.47,"",15577135
200643,9974810842,9974810842,DR,20251208,2026-01-07 00:00:00,1,540.23,"",15588937
200643,9974814279,9974814279,DR,20251210,2026-01-09 00:00:00,-1,4615.35,"",15608553
200643,9974822015,9974822015,DR,20251215,2026-01-14 00:00:00,-6,660.13,"",15631902
200643,9974822243,9974822243,DR,20251215,2026-01-14 00:00:00,-6,412.17,"",15620220
200643,9974829377,9974829377,DR,20251218,2026-01-17 00:00:00,-9,765.46,"",15651842
200643,9974836913,9974836913,DR,20251222,2026-01-21 00:00:00,-13,978.75,"",15662959
200643,9974836922,9974836922,DR,20251222,2026-01-21 00:00:00,-13,1027.52,"",15675772
200643,9974849037,9974849037,DR,20251226,2026-01-25 00:00:00,-17,1474.96,"",15696904
200643,9974849038,9974849038,DR,20251226,2026-01-25 00:00:00,-17,7330.6900000000005,"",15701729
200643,9974857494,9974857494,DR,20260105,2026-02-04 00:00:00,-27,1208.82,"",15745876
200645,7100000001,1000022478,ZA,20260105,2026-01-05 00:00:00,3,-150118.93,Partail Payment doubtful Dec 2025,""
200645,7100000013,1000022478,ZA,20250106,2025-01-06 00:00:00,367,-150118.93,Partail Payment doubtful Dec 2024,""
200676,0800014912,9974813433,MC,20251210,2025-12-10 00:00:00,29,-1184.52,Adj W/Tax to 0%,9974813433/WT0%
200676,7100000624,S0101IN25012,ZA,20250225,2025-02-25 00:00:00,317,36106.9,Unauthorized Sales,""
200676,7100002072,Shortpay 997448725,ZA,20250625,2025-06-25 00:00:00,197,52.84,Shortpay 9974487255 Patrial inv.บางส่วนหักกับ AP-N,""
200676,7100002410,S0101IN25060,ZA,20250725,2025-07-25 00:00:00,167,3943.57,Promotion Write-up,""
200676,7100003549,15391099,ZA,20251027,2025-10-27 00:00:00,73,26750,Promotion Write-up,""
200676,7100003555,LBN1021,ZA,20251027,2025-10-27 00:00:00,73,140,Promotion Write-up,""
200676,7100003555,LBN1022,ZA,20251027,2025-10-27 00:00:00,73,112,Promotion Write-up,""
200676,7100003555,LBN1023,ZA,20251027,2025-10-27 00:00:00,73,10444,Promotion Write-up,""
200676,7100003555,LBN1720019,ZA,20251027,2025-10-27 00:00:00,73,4706.95,Promotion Write-up,""
200676,7100003555,LBN1720022,ZA,20251027,2025-10-27 00:00:00,73,34969,Promotion Write-up,""
200676,7100003555,LBN1720023,ZA,20251027,2025-10-27 00:00:00,73,5379,Promotion Write-up,""
200676,7100003555,LBN1720047,ZA,20251027,2025-10-27 00:00:00,73,4879,Promotion Write-up,""
200676,7100003555,LBN1720099,ZA,20251027,2025-10-27 00:00:00,73,27.34,Promotion Write-up,""
200676,7100003555,LBN1720176,ZA,20251027,2025-10-27 00:00:00,73,3932,Promotion Write-up,""
200676,7100003555,LBN1720187,ZA,20251027,2025-10-27 00:00:00,73,1856,Promotion Write-up,""
200676,7100003555,LBN1720241,ZA,20251027,2025-10-27 00:00:00,73,1040,Promotion Write-up,""
200676,7100003555,LBN1720272,ZA,20251027,2025-10-27 00:00:00,73,2748,Promotion Write-up,""
200676,7100003555,LBN1720314,ZA,20251027,2025-10-27 00:00:00,73,253.6,Promotion Write-up,""
200676,7100003555,LBN1720315,ZA,20251027,2025-10-27 00:00:00,73,429.78000000000003,Promotion Write-up,""
200676,7100003555,LBN1720316,ZA,20251027,2025-10-27 00:00:00,73,1139.65,Promotion Write-up,""
200676,7100003555,LBN1720317,ZA,20251027,2025-10-27 00:00:00,73,83.74,Promotion Write-up,""
200676,7100003555,LBN1720322,ZA,20251027,2025-10-27 00:00:00,73,319,Promotion Write-up,""
200676,7100003555,LBN1720324,ZA,20251027,2025-10-27 00:00:00,73,221,Promotion Write-up,""
200676,7100003555,LBN1720325,ZA,20251027,2025-10-27 00:00:00,73,1428,Promotion Write-up,""
200676,7100003555,LBN1720328,ZA,20251027,2025-10-27 00:00:00,73,1914,Promotion Write-up,""
200676,7100003555,LBN1720329,ZA,20251027,2025-10-27 00:00:00,73,14641,Promotion Write-up,""
200676,7100003555,LBN1720353,ZA,20251027,2025-10-27 00:00:00,73,3,Promotion Write-up,""
200676,7100003555,LBN1720370,ZA,20251027,2025-10-27 00:00:00,73,612,Promotion Write-up,""
200676,7100003555,LBN1720371,ZA,20251027,2025-10-27 00:00:00,73,1127,Promotion Write-up,""
200676,7100003555,LBN1720372,ZA,20251027,2025-10-27 00:00:00,73,5688,Promotion Write-up,""
200676,7100003555,LBN1720373,ZA,20251027,2025-10-27 00:00:00,73,737,Promotion Write-up,""
200676,7100003555,LBN1720374,ZA,20251027,2025-10-27 00:00:00,73,5610,Promotion Write-up,""
200676,7100003555,LBN4181,ZA,20251027,2025-10-27 00:00:00,73,1470,Promotion Write-up,""
200676,7100003555,LBV457247,ZA,20251027,2025-10-27 00:00:00,73,65000,Promotion Write-up,""
200676,7100003555,LBV457263,ZA,20251027,2025-10-27 00:00:00,73,5000,Promotion Write-up,""
200676,7100003555,LBV457277,ZA,20251027,2025-10-27 00:00:00,73,110000,Promotion Write-up,""
200676,7100003555,LBV457279,ZA,20251027,2025-10-27 00:00:00,73,25000,Promotion Write-up,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,20.650000000000002,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,59,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,69.9,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,76.9,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,88,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,94,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,100,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,114,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,120.92,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,122.32000000000001,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,125,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,222,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,234,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,250,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,277.35,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,286.12,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,355.05,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,505,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,595,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,748,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1080,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1098,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1293,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1399,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1454,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1513,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1637,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,1809,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,2252,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,2334,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,2432,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,2815,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,2863,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,2978,Unauthorized Sales,""
200676,7100003555,ฝากหักคชจ,ZA,20251027,2025-10-27 00:00:00,73,3471,Unauthorized Sales,""
200676,7100003628,LBN1719986,ZA,20251031,2025-10-31 00:00:00,69,27931,Promotion Write-up,""
200676,7100003628,LBN24437,ZA,20251031,2025-10-31 00:00:00,69,2930,Promotion Write-up,""
200676,7100003938,3408278,ZA,20251125,2025-11-25 00:00:00,44,87552.62,Promotion Write-up,""
200676,7100003938,3408971,ZA,20251125,2025-11-25 00:00:00,44,2277,Promotion Write-up,""
200676,7100003938,3409164,ZA,20251125,2025-11-25 00:00:00,44,2419,Promotion Write-up,""
200676,7100003938,3411444,ZA,20251125,2025-11-25 00:00:00,44,897,Promotion Write-up,""
200676,7100003938,3411445,ZA,20251125,2025-11-25 00:00:00,44,2625,Promotion Write-up,""
200676,7100003938,3411446,ZA,20251125,2025-11-25 00:00:00,44,110,Promotion Write-up,""
200676,7100003938,3411447,ZA,20251125,2025-11-25 00:00:00,44,55,Promotion Write-up,""
200676,7100003938,3411448,ZA,20251125,2025-11-25 00:00:00,44,208,Promotion Write-up,""
200676,7100003938,3411449,ZA,20251125,2025-11-25 00:00:00,44,917,Promotion Write-up,""
200676,7100003938,3411451,ZA,20251125,2025-11-25 00:00:00,44,21,Promotion Write-up,""
200676,7100003938,3411452,ZA,20251125,2025-11-25 00:00:00,44,987,Promotion Write-up,""
200676,7100003938,3411454,ZA,20251125,2025-11-25 00:00:00,44,125000,Promotion Write-up,""
200676,7100003938,3411478,ZA,20251125,2025-11-25 00:00:00,44,100000,Promotion Write-up,""
200676,7100003938,3415358,ZA,20251125,2025-11-25 00:00:00,44,4549.63,Promotion Write-up,""
200676,7100003938,3415359,ZA,20251125,2025-11-25 00:00:00,44,124.21000000000001,Promotion Write-up,""
200676,7100003938,3415360,ZA,20251125,2025-11-25 00:00:00,44,9756.56,Promotion Write-up,""
200676,7100003938,3415361,ZA,20251125,2025-11-25 00:00:00,44,16550.15,Promotion Write-up,""
200676,7100003938,3415362,ZA,20251125,2025-11-25 00:00:00,44,12099.31,Promotion Write-up,""
200676,7100003938,3415417,ZA,20251125,2025-11-25 00:00:00,44,10000,Promotion Write-up,""
200676,7100003938,3415421,ZA,20251125,2025-11-25 00:00:00,44,16450,Promotion Write-up,""
200676,7100003938,3415944,ZA,20251125,2025-11-25 00:00:00,44,70000,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,136,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,144,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,168,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,760,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,765,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,1064,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,1378,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,1508,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,1700,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,1750,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,3744,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,4031,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,4950,Promotion Write-up,""
200676,7100003938,S0101IN25100,ZA,20251125,2025-11-25 00:00:00,44,12145,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,1,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,1.1,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,2,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,2.11,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,2.7800000000000002,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,2.95,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,4.2,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,4.8100000000000005,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,7.7,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,7.9,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,8.81,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,8.9,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,10.65,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,11.9,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,12.5,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,13,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,13.86,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,15,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,18,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,22.240000000000002,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,22.5,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,23.8,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,26.85,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,34.300000000000004,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,36,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,48.54,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,59.410000000000004,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,81,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,119,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,136,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,1963.6100000000001,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,2892.14,Promotion Write-up,""
200676,7100003938,S0101IN25101,ZA,20251125,2025-11-25 00:00:00,44,5362.6900000000005,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,3,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,3.31,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,4.86,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,6,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,6.07,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,7.41,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,8.51,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,9,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,9.68,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,11.8,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,12.49,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,13.99,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,15,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,17.93,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,20.580000000000002,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,21,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,24.55,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,25.63,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,25.86,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,26.84,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,29.88,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,30,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,30.39,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,31.71,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,32.07,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,39.1,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,45,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,46.13,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,46.92,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,51.81,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,65.32000000000001,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,87.12,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,109.37,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,136.20000000000002,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,295.47,Promotion Write-up,""
200676,7100003938,S0101IN25102,ZA,20251125,2025-11-25 00:00:00,44,300,Promotion Write-up,""
200676,7100003938,S0154IN25100,ZA,20251125,2025-11-25 00:00:00,44,3275,Miscellaneous Distribution,""
200676,7100003938,S01DKIN25100,ZA,20251125,2025-11-25 00:00:00,44,412,Promotion Write-up,""
200676,7100003938,S01DKIN25100,ZA,20251125,2025-11-25 00:00:00,44,790,Promotion Write-up,""
200676,7100003938,S01DKIN25100,ZA,20251125,2025-11-25 00:00:00,44,815,Promotion Write-up,""
200676,7100003938,S01DKIN25100,ZA,20251125,2025-11-25 00:00:00,44,1452,Promotion Write-up,""
200676,7100004001,S0101IN25100,ZA,20251128,2025-11-28 00:00:00,41,42000,Promotion Write-up,""
200676,7100004436,3428480,ZA,20251225,2025-12-25 00:00:00,14,5000,Promotion Write-up,""
